task_timestamp,test_name,client_request_connect_time,client_request_transmit_time,client_response_server_time,client_response_receive_time,client_total_time,client_elapsed_time
2018-06-28 21:15:56,portal.fo,3.887128,0.268022,0.000572,0.113066,4.268788,7.97940182685852
2018-06-28 21:16:05,portal.fo,3.912058,0.263994,0.000422,0.110741,4.287215,7.98983693122864
2018-06-28 21:16:14,portal.fo,3.894065,0.244146,0.00049,0.097374,4.236075,8.0072169303894
2018-06-28 21:16:23,portal.fo,3.980111,0.25305,0.00044,0.106222,4.339823,8.03228306770325
2018-06-28 21:16:32,portal.fo,3.921015,0.25301,0.000447,0.110736,4.285208,7.98005104064941
2018-06-28 21:25:11,portal.fo,3.898672,0.278185,0.000526,0.104423,4.281806,8.38565492630005
2018-06-28 21:25:20,portal.fo,3.915158,0.267114,0.000413,0.108284,4.290969,8.01069211959839
2018-06-28 21:25:29,portal.fo,3.9193,0.271161,0.000485,0.122171,4.313117,8.02975416183472
2018-06-28 21:25:38,portal.fo,3.916634,0.275903,0.000434,0.102484,4.295455,8.03042507171631
2018-06-28 21:25:47,portal.fo,3.916277,0.278273,0.000466,0.107295,4.302311,7.96062183380127
2018-06-28 21:25:56,portal.fo,3.896324,0.254243,0.000737,0.10483,4.256134,7.9689040184021
2018-06-28 21:26:05,portal.fo,3.884953,0.261278,0.000421,0.113267,4.259919,7.96368288993835
2018-06-28 21:26:14,portal.fo,3.915392,0.272069,0.000444,0.107333,4.295238,8.11562013626099
2018-06-28 21:26:23,portal.fo,3.896297,0.265035,0.000421,0.103277,4.26503,7.96694803237915
2018-06-28 21:26:32,portal.fo,3.897328,0.287085,0.000423,0.096413,4.281249,7.98324584960938
2018-06-28 21:35:11,portal.fo,3.918251,0.261392,0.000436,0.108208,4.288287,8.02411484718323
2018-06-28 21:35:20,portal.fo,3.90402,0.283268,0.000417,0.110489,4.298194,8.00994086265564
2018-06-28 21:35:29,portal.fo,3.925094,0.284308,0.000463,0.115351,4.325216,8.05363297462463
2018-06-28 21:35:38,portal.fo,3.836169,0.265147,0.000421,0.118294,4.220031,7.95081090927124
2018-06-28 21:35:47,portal.fo,3.910156,0.257244,0.000409,0.111258,4.279067,7.99882984161377
2018-06-28 21:35:56,portal.fo,3.89503,0.288257,0.000412,0.111559,4.295258,8.01093006134033
2018-06-28 21:36:05,portal.fo,3.915542,0.265379,0.000448,0.101303,4.282672,8.00930690765381
2018-06-28 21:36:14,portal.fo,3.915101,0.253159,0.000397,0.117587,4.286244,7.99564099311829
2018-06-28 21:36:23,portal.fo,3.899371,0.249127,0.000515,0.110377,4.25939,7.96894097328186
2018-06-28 21:36:32,portal.fo,3.910135,0.28606,0.000394,0.110642,4.307231,8.00083088874817
2018-06-28 21:45:11,portal.fo,3.883114,0.269135,0.00043,0.107306,4.259985,8.045490026474
2018-06-28 21:45:20,portal.fo,3.880246,0.278225,0.000421,0.103274,4.262166,7.98084092140198
2018-06-28 21:45:29,portal.fo,3.897639,0.293138,0.00044,0.112422,4.303639,8.02296495437622
2018-06-28 21:45:38,portal.fo,3.922342,0.275169,0.000418,0.107384,4.305313,8.02252101898193
2018-06-28 21:45:47,portal.fo,3.896655,0.272154,0.000538,0.100446,4.269793,7.95723390579224
2018-06-28 21:45:56,portal.fo,3.805563,0.288176,0.000419,0.118411,4.212569,7.95540189743042
2018-06-28 21:46:05,portal.fo,3.897308,0.295155,0.000451,0.111214,4.304128,8.01883101463318
2018-06-28 21:46:14,portal.fo,3.978699,0.295097,0.000422,0.100301,4.374519,8.05976986885071
2018-06-28 21:46:23,portal.fo,3.907528,0.267951,0.000412,0.11657,4.292461,7.98796200752258
2018-06-28 21:46:32,portal.fo,3.908322,0.273065,0.000413,0.108263,4.290063,7.99658799171448
2018-06-28 21:55:11,portal.fo,3.899502,0.294239,0.000484,0.141156,4.335381,8.63093090057373
2018-06-28 21:55:20,portal.fo,3.821437,0.275088,0.00045,0.110432,4.207407,7.85601687431335
2018-06-28 21:55:29,portal.fo,3.816766,0.282033,0.000421,0.121256,4.220476,8.04065990447998
2018-06-28 21:55:38,portal.fo,3.948675,0.277162,0.000414,0.126489,4.35274,8.07691502571106
2018-06-28 21:55:47,portal.fo,3.904342,0.269182,0.000417,0.117268,4.291209,7.95468616485596
2018-06-28 21:55:56,portal.fo,3.892718,0.284189,0.000414,0.109769,4.28709,8.00390791893005
2018-06-28 21:56:05,portal.fo,3.933001,0.27017,0.000422,0.104323,4.307916,8.0075478553772
2018-06-28 21:56:14,portal.fo,3.859695,0.257213,0.000437,0.118676,4.236021,7.96205115318298
2018-06-28 21:56:23,portal.fo,3.927616,0.269065,0.000435,0.113439,4.310555,7.99694395065308
2018-06-28 21:56:32,portal.fo,3.924363,0.269236,0.000529,0.128226,4.322354,8.02364611625671
2018-06-28 22:05:11,portal.fo,3.835801,0.307288,0.000501,0.12032,4.26391,8.30064606666565
2018-06-28 22:05:20,portal.fo,3.90879,0.34518,0.000416,0.107522,4.361908,8.06484198570251
2018-06-28 22:05:29,portal.fo,3.914543,0.276476,0.000418,0.110036,4.301473,7.93360185623169
2018-06-28 22:05:38,portal.fo,3.901511,0.285217,0.000418,0.114246,4.301392,8.00959086418152
2018-06-28 22:05:47,portal.fo,3.904698,0.291271,0.000467,0.116527,4.312963,8.01905798912048
2018-06-28 22:05:56,portal.fo,3.947741,0.28423,0.000422,0.105296,4.337689,8.04043793678284
2018-06-28 22:06:05,portal.fo,3.821011,0.280147,0.000415,0.113418,4.214991,7.91911911964417
2018-06-28 22:06:14,portal.fo,3.910624,0.280224,0.000434,0.118259,4.309541,8.02314591407776
2018-06-28 22:06:23,portal.fo,3.911984,0.258148,0.000417,0.103367,4.273916,7.98893189430237
2018-06-28 22:06:32,portal.fo,3.919494,0.31025,0.000421,0.114274,4.344439,8.05671191215515
2018-06-28 22:15:11,portal.fo,3.821705,0.264157,0.000439,0.116531,4.202832,7.99508595466614
2018-06-28 22:15:20,portal.fo,3.887391,0.271217,0.000413,0.108343,4.267364,7.99518203735352
2018-06-28 22:15:29,portal.fo,3.822471,0.253295,0.000421,0.110275,4.186462,7.95579695701599
2018-06-28 22:15:38,portal.fo,3.890262,0.268921,0.000423,0.107094,4.2667,7.99942898750305
2018-06-28 22:15:47,portal.fo,3.896047,0.27713,0.000418,0.115343,4.288938,8.07495594024658
2018-06-28 22:15:56,portal.fo,3.905781,0.259178,0.000438,0.124761,4.290158,8.01006102561951
2018-06-28 22:16:05,portal.fo,3.927166,0.25809,0.000418,0.101368,4.287042,8.00350499153137
2018-06-28 22:16:14,portal.fo,3.837752,0.26998,0.000421,0.106508,4.214661,7.93079018592834
2018-06-28 22:16:23,portal.fo,3.994603,0.2621,0.000418,0.114518,4.371639,8.07761001586914
2018-06-28 22:16:32,portal.fo,3.824698,0.293192,0.000434,0.117423,4.235747,7.95142889022827
2018-06-28 22:25:11,portal.fo,3.844553,0.291171,0.000431,0.128208,4.264363,8.40335512161255
2018-06-28 22:25:20,portal.fo,3.845987,0.281214,0.000455,0.108311,4.235967,7.952712059021
2018-06-28 22:25:29,portal.fo,3.893826,0.259143,0.000418,0.11778,4.271167,7.99405598640442
2018-06-28 22:25:38,portal.fo,3.996254,0.259018,0.000444,0.108335,4.364051,8.0634970664978
2018-06-28 22:25:47,portal.fo,3.896233,0.25531,0.000446,0.103505,4.255494,7.97430777549744
2018-06-28 22:25:56,portal.fo,3.920232,0.251059,0.000405,0.121382,4.293078,7.98938322067261
2018-06-28 22:26:05,portal.fo,3.899655,0.266136,0.000406,0.109618,4.275815,8.0018630027771
2018-06-28 22:26:14,portal.fo,3.913029,0.285135,0.000393,0.112335,4.310892,8.06367588043213
2018-06-28 22:26:23,portal.fo,3.881268,0.264142,0.000397,0.102346,4.248153,7.93571901321411
2018-06-28 22:26:32,portal.fo,3.911137,0.268077,0.00041,0.112851,4.292475,8.00923299789429
2018-06-28 22:35:10,portal.fo,3.837742,0.266196,0.000473,0.11416,4.218571,7.8681321144104
2018-06-28 22:35:19,portal.fo,3.904495,0.270227,0.000441,0.129233,4.304396,8.11202096939087
2018-06-28 22:35:28,portal.fo,3.904025,0.292122,0.000418,0.116513,4.313078,7.93639993667603
2018-06-28 22:35:37,portal.fo,3.886459,0.266207,0.000484,0.107235,4.260385,7.95755410194397
2018-06-28 22:35:46,portal.fo,3.91453,0.245183,0.000423,0.098279,4.258415,7.96926712989807
2018-06-28 22:35:55,portal.fo,3.88221,0.26823,0.000426,0.119131,4.269997,8.09514999389648
2018-06-28 22:36:04,portal.fo,3.914653,0.265046,0.000532,0.099186,4.279417,8.0036678314209
2018-06-28 22:36:13,portal.fo,3.922264,0.254268,0.000464,0.113449,4.290445,7.98134994506836
2018-06-28 22:36:22,portal.fo,3.922659,0.255994,0.000422,0.114355,4.29343,8.01224279403687
2018-06-28 22:36:31,portal.fo,3.778392,0.273308,0.000543,0.127072,4.179315,7.95599722862244
2018-06-28 22:45:11,portal.fo,3.827258,0.260264,0.000517,0.106102,4.194141,8.25292110443115
2018-06-28 22:45:20,portal.fo,3.912517,0.27706,0.000428,0.127405,4.31741,8.06704783439636
2018-06-28 22:45:29,portal.fo,3.932431,0.2694,0.000494,0.114315,4.31664,7.95091700553894
2018-06-28 22:45:38,portal.fo,3.895488,0.248274,0.000643,0.113115,4.25752,7.98077607154846
2018-06-28 22:45:47,portal.fo,3.877336,0.267193,0.000411,0.109311,4.254251,7.972904920578
2018-06-28 22:45:56,portal.fo,3.893428,0.279172,0.000426,0.205825,4.378851,8.16201210021973
2018-06-28 22:46:05,portal.fo,3.824865,0.262068,0.000661,0.112336,4.19993,7.82299399375916
2018-06-28 22:46:14,portal.fo,3.905524,0.26213,0.00042,0.107352,4.275426,8.01266098022461
2018-06-28 22:46:23,portal.fo,3.906409,0.313127,0.000524,0.113219,4.333279,8.07535791397095
2018-06-28 22:46:32,portal.fo,3.791437,0.269055,0.000426,0.109283,4.170201,7.91648888587952
2018-06-28 22:55:10,portal.fo,3.955562,0.272236,0.000434,0.120345,4.348577,7.71401000022888
2018-06-28 22:55:19,portal.fo,3.820429,0.275276,0.00042,0.106286,4.202411,7.91785311698914
2018-06-28 22:55:28,portal.fo,3.872704,0.272057,0.000413,0.110477,4.255651,8.04351305961609
2018-06-28 22:55:37,portal.fo,3.917567,0.269109,0.00041,0.097375,4.284461,7.98854207992554
2018-06-28 22:55:46,portal.fo,3.894655,0.283213,0.000448,0.124268,4.302584,8.00051689147949
2018-06-28 22:55:55,portal.fo,3.926801,0.253204,0.00061,0.122966,4.303581,8.01773691177368
2018-06-28 22:56:04,portal.fo,3.909638,0.268202,0.000577,0.098256,4.276673,8.00129985809326
2018-06-28 22:56:13,portal.fo,3.828537,0.29123,0.000421,0.111309,4.231497,7.97366905212402
2018-06-28 22:56:22,portal.fo,3.873587,0.264167,0.000487,0.103294,4.241535,7.97269415855408
2018-06-28 22:56:31,portal.fo,3.954722,0.275129,0.000415,0.121363,4.351629,8.08036303520203
2018-06-28 23:05:11,portal.fo,3.798541,0.26524,0.000442,0.115464,4.179687,8.3255832195282
2018-06-28 23:05:20,portal.fo,3.799627,0.279982,0.000421,0.104423,4.184453,8.00466895103455
2018-06-28 23:05:29,portal.fo,3.893607,0.256118,0.000416,0.106567,4.256708,7.98439502716064
2018-06-28 23:05:38,portal.fo,3.821406,0.271204,0.000426,0.110364,4.2034,8.02379107475281
2018-06-28 23:05:47,portal.fo,3.894411,0.272224,0.000515,0.113175,4.280325,7.98729491233826
2018-06-28 23:05:56,portal.fo,3.975732,0.264024,0.000422,0.122516,4.362694,8.07657098770142
2018-06-28 23:06:05,portal.fo,3.880741,0.252221,0.000669,0.104863,4.238494,7.9533998966217
2018-06-28 23:06:14,portal.fo,3.883336,0.268169,0.000412,0.10138,4.253297,7.95506381988525
2018-06-28 23:06:23,portal.fo,3.878708,0.277196,0.000609,0.113051,4.269564,8.06246304512024
2018-06-28 23:06:32,portal.fo,3.920056,0.267118,0.000415,0.109449,4.297038,8.01950001716614
2018-06-28 23:15:11,portal.fo,3.90863,0.268273,0.000511,0.119321,4.296735,8.53365087509155
2018-06-28 23:15:20,portal.fo,3.919671,0.296972,0.000418,0.124297,4.341358,8.08971309661865
2018-06-28 23:15:29,portal.fo,3.895458,0.283293,0.000419,0.108647,4.287817,7.93366694450378
2018-06-28 23:15:38,portal.fo,3.807525,0.283947,0.00042,0.118729,4.210621,7.9545910358429
2018-06-28 23:15:47,portal.fo,3.887548,0.280202,0.000573,0.112072,4.280395,8.03822112083435
2018-06-28 23:15:56,portal.fo,3.902217,0.252127,0.000378,0.120655,4.275377,7.99139404296875
2018-06-28 23:16:05,portal.fo,3.9308,0.301209,0.000455,0.14836,4.380824,8.08913207054138
2018-06-28 23:16:14,portal.fo,3.910493,0.277064,0.000382,0.10734,4.295279,7.94541597366333
2018-06-28 23:16:23,portal.fo,3.915621,0.254251,0.000388,0.137242,4.307502,8.00660085678101
2018-06-28 23:16:32,portal.fo,3.912559,0.279004,0.000382,0.103642,4.295587,7.95279002189636
2018-06-28 23:25:11,portal.fo,3.920271,0.27819,0.000497,0.102348,4.301306,8.12348413467407
2018-06-28 23:25:20,portal.fo,3.91632,0.244873,0.000444,0.124384,4.286021,7.99717593193054
2018-06-28 23:25:29,portal.fo,3.938579,0.266199,0.000425,0.102238,4.307441,8.03055810928345
2018-06-28 23:25:38,portal.fo,3.828664,0.281105,0.000422,0.116538,4.226729,7.96196007728577
2018-06-28 23:25:47,portal.fo,3.905525,0.288127,0.000492,0.10822,4.302364,8.02435493469238
2018-06-28 23:25:56,portal.fo,3.888398,0.283085,0.000421,0.105393,4.277297,7.9913158416748
2018-06-28 23:26:05,portal.fo,3.897646,0.251682,0.000661,0.12151,4.271499,7.99322581291199
2018-06-28 23:26:14,portal.fo,3.89624,0.264166,0.000415,0.102375,4.263196,7.98358106613159
2018-06-28 23:26:23,portal.fo,3.971521,0.252221,0.000423,0.112219,4.336384,8.03784704208374
2018-06-28 23:26:32,portal.fo,3.906676,0.288183,0.000422,0.109438,4.304719,8.03073501586914
2018-06-28 23:35:11,portal.fo,3.846146,0.271404,0.000502,0.101995,4.220047,7.89931297302246
2018-06-28 23:35:20,portal.fo,3.93535,0.250145,0.000412,0.116217,4.302124,8.04073214530945
2018-06-28 23:35:29,portal.fo,3.911487,0.292131,0.000472,0.114118,4.318208,8.0723729133606
2018-06-28 23:35:38,portal.fo,3.831265,0.260059,0.000425,0.13758,4.229329,7.89370203018188
2018-06-28 23:35:47,portal.fo,3.915756,0.268125,0.000416,0.100024,4.284321,8.04617691040039
2018-06-28 23:35:56,portal.fo,3.919608,0.262222,0.000438,0.10809,4.290358,7.95250606536865
2018-06-28 23:36:05,portal.fo,3.89538,0.272234,0.000544,0.127255,4.295413,8.0772020816803
2018-06-28 23:36:14,portal.fo,3.947438,0.266094,0.000436,0.101418,4.315386,7.98771977424622
2018-06-28 23:36:23,portal.fo,3.806524,0.271051,0.000417,0.105337,4.183329,7.90763998031616
2018-06-28 23:36:32,portal.fo,3.885498,0.269221,0.000505,0.1331,4.288324,8.10738492012024
2018-06-28 23:45:11,portal.fo,3.906228,0.292278,0.000434,0.120165,4.319105,8.01595592498779
2018-06-28 23:45:20,portal.fo,3.891447,0.259179,0.000453,0.121327,4.272406,7.89927315711975
2018-06-28 23:45:29,portal.fo,3.915609,0.294347,0.000416,0.112128,4.3225,8.06221199035645
2018-06-28 23:45:38,portal.fo,3.90765,0.265178,0.000409,0.119198,4.292435,8.05140995979309
2018-06-28 23:45:47,portal.fo,3.920379,0.249469,0.000536,0.124926,4.29531,7.90757703781128
2018-06-28 23:45:56,portal.fo,3.913574,0.268083,0.00042,0.102343,4.28442,8.02371096611023
2018-06-28 23:46:05,portal.fo,3.907403,0.257146,0.00042,0.126382,4.291351,7.9844388961792
2018-06-28 23:46:14,portal.fo,3.933155,0.311154,0.000426,0.1124,4.357135,8.07560801506042
2018-06-28 23:46:23,portal.fo,3.827339,0.275175,0.000418,0.112301,4.215233,7.96708011627197
2018-06-28 23:46:32,portal.fo,3.806621,0.276036,0.000412,0.113523,4.196592,7.93146109580994
2018-06-28 23:55:11,portal.fo,3.969854,0.274087,0.000653,0.124187,4.368781,8.3533079624176
2018-06-28 23:55:20,portal.fo,3.939554,0.25119,0.000414,0.126362,4.31752,7.94222402572632
2018-06-28 23:55:29,portal.fo,3.905641,0.269219,0.000446,0.13615,4.311456,8.05110692977905
2018-06-28 23:55:38,portal.fo,3.826297,0.268021,0.000467,0.122376,4.217161,7.95189690589905
2018-06-28 23:55:47,portal.fo,3.915466,0.265356,0.000442,0.101401,4.282665,8.01346707344055
2018-06-28 23:55:56,portal.fo,3.829679,0.252064,0.000441,0.121301,4.203485,7.94262504577637
2018-06-28 23:56:05,portal.fo,3.919511,0.260273,0.000441,0.114247,4.294472,8.00932312011719
2018-06-28 23:56:14,portal.fo,3.929104,0.279886,0.000463,0.096548,4.306001,8.06018304824829
2018-06-28 23:56:23,portal.fo,3.944448,0.273247,0.000468,0.102181,4.320344,8.00322818756104
2018-06-28 23:56:32,portal.fo,3.833432,0.267127,0.000506,0.114755,4.21582,7.94389700889587
2018-06-29 00:05:11,portal.fo,3.904896,0.279162,0.000847,0.114191,4.299096,8.29556179046631
2018-06-29 00:05:20,portal.fo,3.875487,0.27413,0.000417,0.114241,4.264275,7.96369791030884
2018-06-29 00:05:29,portal.fo,3.945559,0.273169,0.000428,0.105726,4.324882,8.01311612129211
2018-06-29 00:05:38,portal.fo,3.919526,0.267176,0.000634,0.111032,4.298368,7.99204802513123
2018-06-29 00:05:47,portal.fo,3.890563,0.250084,0.000409,0.095489,4.236545,7.93665099143982
2018-06-29 00:05:56,portal.fo,3.910367,0.265182,0.000392,0.107356,4.283297,8.08793902397156
2018-06-29 00:06:05,portal.fo,3.881764,0.260962,0.000394,0.118367,4.261487,7.97433614730835
2018-06-29 00:06:14,portal.fo,3.89145,0.264093,0.000414,0.111354,4.267311,7.96442198753357
2018-06-29 00:06:23,portal.fo,3.892956,0.271126,0.000395,0.102272,4.266749,8.07193303108215
2018-06-29 00:06:32,portal.fo,3.904098,0.243103,0.000392,0.104333,4.251926,7.95902681350708
2018-06-29 00:08:07,portal.fo,3.888347,0.258242,0.000537,0.107078,4.254204,7.60382986068726
2018-06-29 00:08:16,portal.fo,3.879698,0.263205,0.000467,0.114154,4.257524,7.98556399345398
2018-06-29 00:08:25,portal.fo,3.921005,0.271083,0.000444,0.106488,4.29902,8.00604796409607
2018-06-29 00:08:34,portal.fo,3.912196,0.257107,0.00043,0.101717,4.27145,7.98022294044495
2018-06-29 00:08:43,portal.fo,3.803958,0.258223,0.000594,0.111972,4.174747,7.98203587532043
2018-06-29 00:08:52,portal.fo,3.802094,0.270973,0.000427,0.108594,4.182088,8.00695395469666
2018-06-29 00:09:01,portal.fo,3.926009,0.266105,0.000437,0.136325,4.328876,8.05894088745117
2018-06-29 00:09:10,portal.fo,3.901192,0.266089,0.000439,0.113372,4.281092,7.98666286468506
2018-06-29 00:09:19,portal.fo,3.921979,0.30123,0.000444,0.115304,4.338957,8.05891394615173
2018-06-29 00:09:28,portal.fo,3.919929,0.256153,0.000457,0.108335,4.284874,7.9118709564209
2018-06-29 00:15:10,portal.fo,3.893686,0.246252,0.000475,0.110707,4.25112,7.65597987174988
2018-06-29 00:15:19,portal.fo,3.907988,0.260387,0.000418,0.104027,4.27282,7.99753403663635
2018-06-29 00:15:28,portal.fo,3.875097,0.265173,0.000422,0.108749,4.249441,7.9759840965271
2018-06-29 00:15:37,portal.fo,3.910452,0.266161,0.000422,0.103432,4.280467,7.99676513671875
2018-06-29 00:15:46,portal.fo,3.980222,0.256026,0.00042,0.12239,4.359058,8.07094478607178
2018-06-29 00:15:55,portal.fo,3.870293,0.25721,0.000417,0.108243,4.236163,7.92361116409302
2018-06-29 00:16:04,portal.fo,3.892176,0.242127,0.000443,0.102685,4.237431,8.02258706092834
2018-06-29 00:16:13,portal.fo,3.908167,0.260198,0.000532,0.11583,4.284727,7.97585010528564
2018-06-29 00:16:22,portal.fo,3.996396,0.2642,0.000502,0.180589,4.441687,8.15935206413269
2018-06-29 00:16:31,portal.fo,3.865047,0.264294,0.000624,0.099222,4.229187,7.82439398765564
2018-06-29 00:25:11,portal.fo,3.879648,0.275167,0.000452,0.112284,4.267551,8.04248309135437
2018-06-29 00:25:20,portal.fo,3.89912,0.249134,0.000434,0.109406,4.258094,7.92530679702759
2018-06-29 00:25:29,portal.fo,3.888784,0.258209,0.000481,0.103212,4.250686,8.04189705848694
2018-06-29 00:25:38,portal.fo,3.895206,0.252088,0.000421,0.110345,4.25806,8.02606010437012
2018-06-29 00:25:47,portal.fo,3.897357,0.244219,0.000417,0.107427,4.24942,7.93421006202698
2018-06-29 00:25:56,portal.fo,3.875336,0.270159,0.000424,0.11026,4.256179,8.06215000152588
2018-06-29 00:26:05,portal.fo,3.891449,0.249137,0.000581,0.114153,4.25532,7.95830488204956
2018-06-29 00:26:14,portal.fo,3.801254,0.25808,0.000737,0.119713,4.179784,7.99115204811096
2018-06-29 00:26:23,portal.fo,3.794201,0.273267,0.000466,0.116202,4.184136,8.00112295150757
2018-06-29 00:26:32,portal.fo,3.890448,0.262165,0.000436,0.10966,4.262709,8.0576069355011
2018-06-29 00:35:11,portal.fo,3.893603,0.256283,0.000462,0.117293,4.267641,8.49092316627502
2018-06-29 00:35:20,portal.fo,3.987945,0.266152,0.000409,0.115263,4.369769,8.08386397361755
2018-06-29 00:35:29,portal.fo,3.896368,0.282298,0.000416,0.109299,4.288381,7.98491215705872
2018-06-29 00:35:38,portal.fo,3.787706,0.285987,0.000411,0.105358,4.179462,7.92192602157593
2018-06-29 00:35:47,portal.fo,3.906325,0.280276,0.000434,0.124242,4.311277,8.1062650680542
2018-06-29 00:35:56,portal.fo,3.892021,0.270145,0.000426,0.117834,4.280426,7.91676306724548
2018-06-29 00:36:05,portal.fo,3.917388,0.247118,0.000423,0.126278,4.291207,8.03409719467163
2018-06-29 00:36:14,portal.fo,3.904461,0.262332,0.000545,0.115012,4.28235,8.020663022995
2018-06-29 00:36:23,portal.fo,3.804371,0.258109,0.000414,0.119378,4.182272,7.90658712387085
2018-06-29 00:36:32,portal.fo,3.815219,0.260405,0.000563,0.111485,4.187672,8.00400519371033
2018-06-29 00:45:11,portal.fo,3.916792,0.266139,0.000449,0.120122,4.303502,7.9226222038269
2018-06-29 00:45:20,portal.fo,3.899201,0.266172,0.000449,0.117562,4.283384,7.96484899520874
2018-06-29 00:45:29,portal.fo,3.940231,0.258093,0.000439,0.109536,4.308299,8.02491903305054
2018-06-29 00:45:38,portal.fo,3.896603,0.265107,0.00042,0.123406,4.285536,8.0062358379364
2018-06-29 00:45:47,portal.fo,3.917312,0.256225,0.000425,0.122977,4.296939,8.00852704048157
2018-06-29 00:45:56,portal.fo,3.888426,0.260324,0.000506,0.125246,4.274502,7.98872399330139
2018-06-29 00:46:05,portal.fo,3.888484,0.281216,0.000432,0.112184,4.282316,7.96984791755676
2018-06-29 00:46:14,portal.fo,3.897366,0.259208,0.000688,0.110126,4.267388,7.97395706176758
2018-06-29 00:46:23,portal.fo,3.887258,0.259125,0.000444,0.112282,4.259109,7.96848392486572
2018-06-29 00:46:32,portal.fo,3.815312,0.259237,0.000432,0.110337,4.185318,8.00632286071777
2018-06-29 00:55:11,portal.fo,3.880871,0.249426,0.000654,0.144917,4.275868,8.38032507896423
2018-06-29 00:55:20,portal.fo,3.916968,0.257136,0.000434,0.107257,4.281795,8.01158595085144
2018-06-29 00:55:29,portal.fo,3.903318,0.270229,0.000415,0.117271,4.291233,8.01908802986145
2018-06-29 00:55:38,portal.fo,3.902508,0.271066,0.000415,0.106502,4.280491,7.96613001823425
2018-06-29 00:55:47,portal.fo,3.920358,0.271285,0.000394,0.128351,4.320388,8.04416704177856
2018-06-29 00:55:56,portal.fo,3.908054,0.264959,0.00039,0.115587,4.28899,7.98636889457703
2018-06-29 00:56:05,portal.fo,3.918613,0.248044,0.000394,0.108369,4.27542,8.00018000602722
2018-06-29 00:56:14,portal.fo,3.903491,0.269186,0.000639,0.112218,4.285534,8.00965189933777
2018-06-29 00:56:23,portal.fo,3.913502,0.273262,0.000391,0.116295,4.30345,8.00075507164001
2018-06-29 00:56:32,portal.fo,3.870564,0.26915,0.000385,0.11683,4.256929,7.98895382881165
2018-06-29 01:05:10,portal.fo,3.91908,0.301103,0.000438,0.114316,4.334937,7.91898918151855
2018-06-29 01:05:19,portal.fo,3.899989,0.272276,0.000414,0.112359,4.285038,7.89713907241821
2018-06-29 01:05:27,portal.fo,3.907504,0.254181,0.000414,0.111391,4.27349,7.95982718467712
2018-06-29 01:05:37,portal.fo,3.895436,0.315234,0.000415,0.140302,4.351387,8.08734488487244
2018-06-29 01:05:45,portal.fo,3.790438,0.267321,0.000487,0.105511,4.163757,7.90369296073914
2018-06-29 01:05:55,portal.fo,3.885402,0.273567,0.000419,0.127018,4.286406,8.11404204368591
2018-06-29 01:06:04,portal.fo,3.890686,0.264988,0.000421,0.114431,4.270526,7.98623299598694
2018-06-29 01:06:13,portal.fo,3.884946,0.28017,0.000417,0.116379,4.281912,7.98846101760864
2018-06-29 01:06:22,portal.fo,3.884405,0.258228,0.000421,0.126291,4.269345,7.98020887374878
2018-06-29 01:06:31,portal.fo,3.89714,0.267244,0.000464,0.10624,4.271088,8.02000093460083
2018-06-29 01:15:11,portal.fo,3.872691,0.26434,0.000506,0.109228,4.246765,8.33320021629333
2018-06-29 01:15:20,portal.fo,3.90607,0.264193,0.000408,0.108308,4.278979,7.98153400421143
2018-06-29 01:15:29,portal.fo,3.900504,0.26322,0.000414,0.104217,4.268355,7.98851299285889
2018-06-29 01:15:38,portal.fo,3.886649,0.250962,0.000421,0.118323,4.256355,7.97649788856506
2018-06-29 01:15:46,portal.fo,3.899625,0.256145,0.000411,0.10434,4.260521,7.96207690238953
2018-06-29 01:15:56,portal.fo,3.899622,0.251956,0.000409,0.110484,4.262471,8.05749416351318
2018-06-29 01:16:04,portal.fo,3.887453,0.239317,0.000603,0.112092,4.239465,7.93637490272522
2018-06-29 01:16:13,portal.fo,3.859381,0.249196,0.00042,0.130267,4.239264,8.03924608230591
2018-06-29 01:16:23,portal.fo,3.889328,0.265108,0.000425,0.106389,4.26125,8.01151490211487
2018-06-29 01:16:32,portal.fo,3.918059,0.266383,0.000485,0.120031,4.304958,8.00502586364746
2018-06-29 01:25:11,portal.fo,3.921524,0.254305,0.000492,0.110072,4.286393,8.477383852005
2018-06-29 01:25:20,portal.fo,3.874318,0.261136,0.000416,0.120672,4.256542,7.96896314620972
2018-06-29 01:25:28,portal.fo,3.888596,0.246136,0.00042,0.102366,4.237518,7.93161797523499
2018-06-29 01:25:38,portal.fo,3.900408,0.256059,0.00042,0.114389,4.271276,8.06739091873169
2018-06-29 01:25:46,portal.fo,3.893321,0.245233,0.000591,0.118371,4.257516,7.95950889587402
2018-06-29 01:25:56,portal.fo,3.896341,0.258289,0.000479,0.109184,4.264293,8.06038093566895
2018-06-29 01:26:05,portal.fo,3.892256,0.269155,0.00061,0.110032,4.272053,7.98410797119141
2018-06-29 01:26:13,portal.fo,3.909495,0.257473,0.000576,0.113,4.280544,7.97951292991638
2018-06-29 01:26:22,portal.fo,3.834187,0.266323,0.000479,0.111111,4.2121,7.99558591842651
2018-06-29 01:26:31,portal.fo,3.896366,0.245435,0.00042,0.105417,4.247638,7.93946409225464
2018-06-29 01:35:10,portal.fo,3.852001,0.252325,0.000614,0.106031,4.210971,7.89761114120483
2018-06-29 01:35:19,portal.fo,3.873742,0.25012,0.000427,0.111461,4.23575,7.94642901420593
2018-06-29 01:35:28,portal.fo,3.892088,0.247147,0.000442,0.119509,4.259186,8.04491806030273
